"Iteration"	"posterior"	"NumSpeciation"	"numExtinction"	"numMassExtinctions"
890300	-1824.52618890598	2	1	3
890400	-1819.02304854884	2	1	2
890500	-1815.5724075022	2	1	2
890600	-1824.70999476777	3	1	0
890700	-1828.83278658136	4	1	2
890800	-1836.36712350956	3	1	3
890900	-1825.85703286696	4	1	1
891000	-1820.13239665946	2	1	3
891100	-1840.85314175602	4	1	4
891200	-1817.03734446687	2	1	2
891300	-1839.29786741234	3	1	5
891400	-1837.75493005565	2	1	5
891500	-1831.03349682269	3	1	3
891600	-1824.28833453134	3	1	3
891700	-1823.11758776783	3	1	1
891800	-1821.55539760682	2	1	3
891900	-1838.16737281787	2	1	5
892000	-1818.30774297979	2	1	2
892100	-1817.25823389776	2	1	1
892200	-1840.67521994462	5	1	3
892300	-1832.96471403344	3	1	3
892400	-1824.61733888817	2	1	3
892500	-1813.61576673143	2	1	1
892600	-1823.92097252483	2	1	3
892700	-1826.17970606155	2	1	3
892800	-1824.75544269113	3	1	2
892900	-1815.32389603741	2	1	2
893000	-1835.37656664754	3	1	5
893100	-1837.69444324741	3	1	4
893200	-1823.07796259199	3	1	2
893300	-1820.58918617507	3	1	1
893400	-1822.30303018828	2	1	3
893500	-1827.96428474976	2	1	5
893600	-1824.21037247688	3	1	3
893700	-1838.31703370174	2	2	4
893800	-1822.88807643996	2	1	3
893900	-1817.62767731415	2	1	2
894000	-1825.29685109119	3	1	2
894100	-1829.63107164893	2	1	4
894200	-1823.81350632581	3	1	2
894300	-1820.89713499356	2	1	2
894400	-1821.58271241085	2	1	3
894500	-1824.21089675736	2	1	3
894600	-1829.24972697659	3	1	3
894700	-1831.8735298375	3	1	4
894800	-1843.78858721805	6	1	2
894900	-1831.75842061984	4	1	2
895000	-1828.70397528539	2	1	4
895100	-1818.79526522998	2	1	2
895200	-1820.33701204424	2	1	3
895300	-1827.97537734202	3	1	3
895400	-1824.26317533783	3	1	2
895500	-1840.26392146502	3	1	5
895600	-1830.87304087752	4	1	3
895700	-1838.10932732475	3	1	4
895800	-1841.61904054877	4	1	5
895900	-1816.59026243168	2	1	2
896000	-1818.15392232123	3	1	1
896100	-1829.89985732092	4	1	2
896200	-1839.23869701992	7	1	1
896300	-1826.42287335305	3	1	3
896400	-1818.46558285417	3	1	1
896500	-1823.58967966308	3	1	2
896600	-1820.22912231208	3	1	1
896700	-1821.44340437735	3	1	2
896800	-1824.61943752866	2	1	3
896900	-1825.13495532169	4	1	1
897000	-1826.40271720035	3	1	3
897100	-1832.61523007177	4	1	3
897200	-1830.86158685527	3	1	4
897300	-1836.86919292282	3	1	4
897400	-1823.21245011216	3	1	3
897500	-1831.41348836084	3	1	4
897600	-1817.2958352578	2	1	2
897700	-1821.86566961466	2	1	3
897800	-1815.20884521709	2	1	1
897900	-1839.98479798347	3	1	5
898000	-1840.24811154877	2	1	4
898100	-1818.79863655468	2	2	1
898200	-1831.4416043926	2	1	4
898300	-1817.72491929733	2	1	2
898400	-1815.08450042217	2	1	1
898500	-1828.50182708942	2	1	4
898600	-1815.36061657633	2	1	2
898700	-1816.21717821842	2	1	1
898800	-1823.96345644629	2	1	3
898900	-1830.2461965413	4	1	3
899000	-1830.74081955958	4	1	3
899100	-1830.21262324556	3	1	2
899200	-1827.82393267523	3	1	3
899300	-1846.35755911382	6	1	3
899400	-1828.72126799587	4	1	2
899500	-1829.56416207552	4	1	2
899600	-1851.58664167126	7	1	3
899700	-1821.55393649984	3	1	1
899800	-1824.79340636619	3	1	2
899900	-1823.2066201629	3	1	2
9e+05	-1824.9381759451	3	1	2
900100	-1834.51015045997	5	1	3
900200	-1822.57318289533	4	1	1
900300	-1842.20306720167	4	1	4
900400	-1852.6055537849	4	1	7
900500	-1838.49542791803	4	1	4
900600	-1830.15625632193	4	1	3
900700	-1844.64976911577	3	1	6
900800	-1827.64169453645	3	1	4
900900	-1819.03074653954	2	1	2
901000	-1825.97685673192	3	1	3
901100	-1835.23837093726	5	1	3
901200	-1836.77933296304	3	1	5
901300	-1839.97841996118	3	1	5
901400	-1837.85214358666	5	1	3
901500	-1824.55034003147	2	1	3
901600	-1819.53491832368	2	1	3
901700	-1826.05001683472	2	1	4
901800	-1824.8774852679	2	2	2
901900	-1817.4211595154	2	1	2
902000	-1817.62077167011	2	1	1
902100	-1818.60175640601	2	1	2
902200	-1823.33608818819	2	1	3
902300	-1821.32249243754	2	1	3
902400	-1823.20482673751	2	1	3
902500	-1830.70089375641	4	1	3
902600	-1839.23344013062	5	1	4
902700	-1828.78578599693	4	1	3
902800	-1819.75815713016	2	1	2
902900	-1846.52996601738	3	1	5
903000	-1820.24972179437	2	1	2
903100	-1819.33836465528	2	1	2
903200	-1816.0533550764	2	1	2
903300	-1816.23966890355	2	1	2
903400	-1822.84469178926	2	1	3
903500	-1825.03991477433	2	2	2
903600	-1822.47047431759	3	1	1
903700	-1833.07109204148	3	1	3
903800	-1823.36494235888	3	1	2
903900	-1830.98237611574	2	1	5
904000	-1820.53384897302	2	1	2
904100	-1821.54535864145	2	1	3
904200	-1831.60727869563	2	2	3
904300	-1830.99808240184	2	1	3
904400	-1817.12474971629	2	1	2
904500	-1836.81943387905	3	1	4
904600	-1821.82083085729	3	1	2
904700	-1829.60264583805	4	1	3
904800	-1816.9450247791	2	1	2
904900	-1831.29132802018	3	1	3
905000	-1819.91566314406	2	1	2
905100	-1827.76071754091	3	1	4
905200	-1815.55970318682	2	1	2
905300	-1820.02611177805	2	1	3
905400	-1856.43279099328	3	1	8
905500	-1844.16834564067	4	1	5
905600	-1824.4540855404	2	1	3
905700	-1834.5798191048	5	1	3
905800	-1834.58018937616	5	1	3
905900	-1814.89276726196	2	1	1
906000	-1819.24784212723	2	1	2
906100	-1817.90011507099	3	1	1
906200	-1817.5552011725	2	1	1
906300	-1832.81941773248	3	1	2
906400	-1841.28920695555	5	1	3
906500	-1814.3005551271	2	1	1
906600	-1839.6352675746	5	1	3
906700	-1824.02532796937	2	1	3
906800	-1815.20607896505	2	1	1
906900	-1813.96566288242	2	1	1
907000	-1819.35555864844	2	1	2
907100	-1814.88588932881	2	1	1
907200	-1814.21804195044	2	1	1
907300	-1832.62780762915	5	1	2
907400	-1832.15637387664	3	1	3
907500	-1824.87741860439	2	1	2
907600	-1823.78123173501	2	1	3
907700	-1817.69477531023	3	1	1
907800	-1825.33878354708	2	1	3
907900	-1821.87097623944	3	1	2
908000	-1818.59561525968	2	1	2
908100	-1826.39290919867	4	1	2
908200	-1845.44738274962	5	1	3
908300	-1839.30836562599	6	1	2
908400	-1827.22111700358	2	1	3
908500	-1825.84979384147	2	1	3
908600	-1823.31739100089	3	1	2
908700	-1819.28876681919	2	1	2
908800	-1839.54657457584	5	1	4
908900	-1835.53017362556	4	1	4
909000	-1843.08247463783	5	1	3
909100	-1831.33068027559	4	2	1
909200	-1825.53087255129	2	1	3
909300	-1815.66713145294	2	1	1
909400	-1818.64355599309	2	1	2
909500	-1827.14104604037	2	1	3
909600	-1822.86591188309	2	1	3
909700	-1822.90630467145	3	1	2
909800	-1823.94203349329	3	1	2
909900	-1823.72016838635	2	1	3
910000	-1831.89869435598	5	1	2
910100	-1814.4626425714	2	1	2
910200	-1838.9410572162	3	1	4
910300	-1831.39544649225	3	1	4
910400	-1822.75112755171	3	1	3
910500	-1825.99472588262	4	1	2
910600	-1842.6655296428	6	1	3
910700	-1827.77291039598	2	1	4
910800	-1819.93362402856	2	1	2
910900	-1836.92528677521	3	1	5
911000	-1820.14754449097	2	1	3
911100	-1819.46087616234	2	1	2
911200	-1832.28956596285	3	1	3
911300	-1823.27532850017	3	1	2
911400	-1815.1070376269	2	1	1
911500	-1830.82403468138	4	1	2
911600	-1817.52966425106	3	1	2
911700	-1825.99944244719	4	1	2
911800	-1813.20149559223	2	1	1
911900	-1831.16507685238	4	1	1
912000	-1831.9782767517	4	1	3
912100	-1821.90562096766	2	1	2
912200	-1821.7348189291	2	1	3
912300	-1830.04107557851	2	1	5
912400	-1820.07461660564	3	1	1
912500	-1826.30715026482	3	1	2
912600	-1816.82664713808	2	1	2
912700	-1823.34212737246	3	1	2
912800	-1825.35544399628	3	1	3
912900	-1824.57921808392	3	1	2
913000	-1830.53252145189	3	2	2
913100	-1834.35840288314	3	1	4
913200	-1814.66371713007	2	1	1
913300	-1859.04158277182	5	3	4
913400	-1857.65537885277	5	1	5
913500	-1838.39230898173	5	1	2
913600	-1817.97654922071	3	1	1
913700	-1841.46292596472	3	1	5
913800	-1825.97393280087	2	1	3
913900	-1817.22319936612	2	1	2
914000	-1816.46191542966	2	1	2
914100	-1817.64499825801	3	1	1
914200	-1820.24372576364	3	1	1
914300	-1832.16832645985	3	1	4
914400	-1830.50990545095	3	1	3
914500	-1819.36661591949	2	1	3
914600	-1831.13604760797	3	1	3
914700	-1821.98150115263	3	1	2
914800	-1823.71348051262	3	1	2
914900	-1829.31104149764	3	2	2
915000	-1823.29947317194	3	1	2
915100	-1821.87589546411	3	1	2
915200	-1841.44039525827	3	1	6
915300	-1818.80043906639	3	1	1
915400	-1822.78129131164	3	1	1
915500	-1818.09163128238	3	1	1
915600	-1822.60381969747	3	1	2
915700	-1830.61157311239	2	1	4
915800	-1822.17892467092	2	1	2
915900	-1819.32161867841	2	1	2
916000	-1835.22692413469	3	1	3
916100	-1822.1680787081	3	1	1
916200	-1844.0169051061	5	1	3
916300	-1821.09872622329	2	1	2
916400	-1834.83310990703	3	1	4
916500	-1832.26413215583	3	1	3
916600	-1816.86661793715	2	1	2
916700	-1823.07858656119	2	1	3
916800	-1829.53818164701	4	1	2
916900	-1827.34554372347	4	1	2
917000	-1818.86343363743	2	1	2
917100	-1820.73925296425	3	1	2
917200	-1829.77519828178	2	1	4
917300	-1816.05349374433	2	1	2
917400	-1825.97751609683	2	1	3
917500	-1831.76758108925	2	1	4
917600	-1839.15342066743	3	2	4
917700	-1824.43227794199	3	2	1
917800	-1849.56287435318	4	2	4
917900	-1836.115101466	4	2	3
918000	-1852.02353778234	3	2	6
918100	-1834.65265041256	2	2	4
918200	-1825.20937535238	2	2	3
918300	-1823.78694051698	2	1	4
918400	-1814.99286451995	2	1	2
918500	-1815.73317646934	2	1	2
918600	-1818.6252576177	2	1	1
918700	-1816.03417669712	2	1	2
918800	-1819.47768977301	2	1	2
918900	-1818.79654001827	2	1	2
919000	-1842.41731003404	4	1	5
919100	-1830.72890640966	3	1	4
919200	-1830.47608863247	4	1	3
919300	-1817.90885658908	2	1	2
919400	-1822.43232141411	2	1	2
919500	-1829.08502324735	3	1	3
919600	-1823.69857408176	3	1	2
919700	-1828.24127753702	3	1	2
919800	-1830.98180082533	2	1	4
919900	-1826.93008337997	3	1	2
920000	-1817.25728969391	2	1	2
920100	-1821.10851936019	2	1	2
920200	-1824.35888248382	3	1	2
920300	-1828.36761757342	3	1	3
920400	-1834.02803541224	3	1	4
920500	-1828.33609878153	4	1	2
920600	-1825.15181323172	2	1	3
920700	-1825.24734550733	3	1	2
920800	-1825.96355442266	3	1	2
920900	-1832.22166888942	3	1	3
921000	-1825.75295589019	3	1	3
921100	-1836.0601007963	4	1	4
921200	-1838.49450488809	3	1	6
921300	-1832.63149146963	3	1	4
921400	-1827.53853343199	3	1	2
921500	-1826.59908879593	3	1	4
921600	-1837.3087024625	4	1	3
921700	-1831.42937963732	4	1	2
921800	-1819.5148766062	2	1	2
921900	-1815.72328681224	2	1	2
922000	-1825.87493754669	4	1	2
922100	-1825.92656658477	3	1	2
922200	-1821.13738664586	2	1	1
922300	-1831.2272069987	2	2	3
922400	-1833.49759975814	4	2	2
922500	-1840.06099960095	5	2	2
922600	-1827.24481080574	2	1	3
922700	-1824.96234845908	2	1	3
922800	-1831.03501231672	3	1	4
922900	-1831.10589761252	2	1	4
923000	-1829.61509628682	4	1	3
923100	-1836.84140428676	2	1	5
923200	-1827.63442247838	3	1	3
923300	-1827.77653385063	2	1	4
923400	-1815.78150716482	2	1	1
923500	-1814.69045015011	2	1	1
923600	-1820.40467611341	2	1	2
923700	-1830.05007789575	2	1	4
923800	-1828.44624830993	2	1	4
923900	-1838.86434809347	3	1	5
924000	-1839.24028386694	3	1	5
924100	-1826.84856977641	3	1	2
924200	-1854.94035764554	5	2	6
924300	-1841.46376051137	5	1	4
924400	-1828.86218354826	3	1	4
924500	-1862.2094069951	6	1	6
924600	-1821.09398528216	2	1	2
924700	-1822.398166965	2	1	3
924800	-1836.17271166639	3	2	3
924900	-1825.8637215788	3	1	2
925000	-1831.45050584398	2	1	4
925100	-1838.42155453655	5	1	3
925200	-1830.7530945991	3	1	3
925300	-1832.93530451171	3	2	3
925400	-1827.89179783664	2	1	3
925500	-1821.98901798117	3	1	2
925600	-1824.9111886311	3	1	3
925700	-1815.7403317526	2	1	1
925800	-1815.31448171508	2	1	1
925900	-1822.59939983909	2	1	3
926000	-1821.47574466902	2	1	2
926100	-1834.12636584267	3	1	4
926200	-1821.5630815762	2	1	2
926300	-1846.02983561626	4	1	5
926400	-1827.94195739808	3	1	3
926500	-1817.88184844733	2	1	2
926600	-1821.86674383226	2	1	3
926700	-1819.12298190301	2	1	2
926800	-1817.28546253731	3	1	1
926900	-1839.3993805343	2	1	5
927000	-1818.89458851176	3	1	1
927100	-1826.38874471501	3	1	2
927200	-1820.12292980941	2	1	2
927300	-1824.94854915967	2	1	3
927400	-1829.1179852361	3	1	4
927500	-1833.40171497912	3	1	3
927600	-1832.42246698493	3	1	3
927700	-1828.45629587579	2	1	4
927800	-1826.69203556398	2	1	4
927900	-1823.58942286882	3	1	2
928000	-1831.27884776749	3	1	3
928100	-1819.27825330137	2	1	1
928200	-1832.0372885982	4	1	3
928300	-1836.33981687051	4	1	3
928400	-1820.40652528812	2	1	2
928500	-1821.65396271483	2	1	3
928600	-1823.16061165845	2	1	3
928700	-1828.52142311501	2	1	4
928800	-1825.94515251676	2	1	3
928900	-1831.17662081948	2	2	3
929000	-1843.04908313842	3	1	5
929100	-1819.73702968275	3	1	1
929200	-1818.839897171	2	1	2
929300	-1828.67050365236	2	1	3
929400	-1822.59530387411	2	1	3
929500	-1826.40708801671	3	1	2
929600	-1821.56464703638	2	1	2
929700	-1830.64598985117	2	1	3
929800	-1822.62456033578	2	1	3
929900	-1821.15427747412	3	1	1
930000	-1819.12977637717	2	1	1
930100	-1818.71359016568	2	1	2
930200	-1827.31794738063	4	1	2
930300	-1827.36663939614	5	1	1
930400	-1828.98024158445	4	1	2
930500	-1826.65894674264	2	1	3
930600	-1824.95286565196	2	1	2
930700	-1831.54012899075	3	1	3
930800	-1815.00654170117	2	1	1
930900	-1825.46651210215	2	1	1
931000	-1835.1387597931	4	1	1
931100	-1847.5187841267	7	1	2
931200	-1844.5118404804	7	1	2
931300	-1841.98769815737	5	1	2
931400	-1839.47631772854	5	1	2
931500	-1847.76884584678	6	1	4
931600	-1841.61817415304	4	1	5
931700	-1817.98858341015	2	1	2
931800	-1826.20139134783	2	1	4
931900	-1823.87915417912	3	1	2
932000	-1823.61743644789	2	1	3
932100	-1829.7430424953	2	1	3
932200	-1816.76374189169	3	1	1
932300	-1822.76835944351	2	1	3
932400	-1825.40539819674	2	1	4
932500	-1829.90001565709	3	1	4
932600	-1827.48321151561	3	1	2
932700	-1826.09500967737	3	1	2
932800	-1817.359335508	2	1	2
932900	-1820.29991074412	2	1	2
933000	-1833.90342059987	2	1	5
933100	-1829.14715560026	4	1	2
933200	-1840.9938536356	4	1	4
933300	-1826.3692133499	2	1	3
933400	-1820.53335813211	3	1	1
933500	-1822.64906236792	2	1	2
933600	-1844.39353080467	6	2	1
933700	-1832.86410998446	5	1	2
933800	-1826.80999942592	3	1	2
933900	-1819.22750390352	2	1	1
934000	-1822.75326744299	2	1	2
934100	-1818.71984981344	2	1	1
934200	-1821.15306589311	2	1	2
934300	-1846.22554327432	4	1	4
934400	-1820.61695781257	2	1	1
934500	-1829.99317010259	3	1	4
934600	-1835.53572994172	2	1	5
934700	-1822.18010280443	2	1	3
934800	-1822.4915574194	3	1	2
934900	-1830.57487639187	2	1	3
935000	-1826.73332825827	4	1	2
935100	-1826.68893637838	3	1	3
935200	-1814.67539944908	2	1	1
935300	-1813.99623083287	2	1	1
935400	-1833.89864883768	4	1	3
935500	-1835.23323215881	4	1	3
935600	-1828.92122137515	4	1	2
935700	-1816.51482408541	2	1	1
935800	-1819.1420664053	3	1	1
935900	-1818.0881979957	2	1	2
936000	-1833.33495321568	4	1	4
936100	-1821.74491809469	2	1	3
936200	-1829.47186009473	2	1	4
936300	-1819.44283109052	2	1	2
936400	-1834.06951487387	2	1	4
936500	-1823.5259694695	2	1	2
936600	-1829.99681263167	2	1	3
936700	-1819.78807444661	3	1	1
936800	-1815.84843536125	2	1	1
936900	-1829.52820879659	4	1	2
937000	-1829.37164827419	3	1	3
937100	-1815.48093394772	2	1	1
937200	-1835.89111988752	3	1	5
937300	-1839.01962921742	5	1	3
937400	-1823.92876538036	3	1	1
937500	-1822.61395294948	2	1	2
937600	-1817.70828457579	2	1	2
937700	-1816.86951255783	2	1	2
937800	-1831.88656129771	2	2	2
937900	-1842.51450097742	3	1	4
938000	-1823.0698071084	2	1	3
938100	-1819.27002059465	2	1	2
938200	-1828.68678429721	3	1	3
938300	-1828.32223025918	2	1	4
938400	-1826.77293043695	4	1	2
938500	-1824.79271002595	3	1	2
938600	-1823.80476785629	4	1	1
938700	-1816.66342721167	2	1	1
938800	-1825.85884971208	2	1	2
938900	-1824.60415090202	2	1	3
939000	-1834.12358915893	4	1	3
939100	-1833.22782618317	4	1	3
939200	-1821.42965497551	2	1	2
939300	-1821.22756158352	4	1	1
939400	-1821.07656699622	2	1	2
939500	-1824.82326341116	3	1	2
939600	-1844.26327332239	4	2	4
939700	-1815.77128026527	2	1	1
939800	-1830.34544120787	3	1	3
939900	-1828.67172023343	3	1	3
940000	-1818.14105128477	2	1	2
940100	-1825.42680548489	3	1	2
940200	-1829.58908146651	3	1	3
940300	-1822.26549031381	2	1	3
940400	-1833.3047856043	3	2	3
940500	-1831.045939817	3	2	2
940600	-1819.03089748638	2	1	2
940700	-1823.69503559552	2	1	3
940800	-1833.52229193175	2	1	3
940900	-1829.65193612318	2	1	4
941000	-1822.64479213955	2	1	3
941100	-1819.15021187092	2	1	2
941200	-1822.03773874777	2	1	3
941300	-1836.54914176998	2	2	4
941400	-1817.63499968031	2	1	2
941500	-1815.46427845619	2	1	1
941600	-1827.55120999184	3	1	3
941700	-1827.07828683917	3	1	3
941800	-1819.49407651786	2	1	1
941900	-1830.00267479281	3	1	3
942000	-1824.86022046256	2	1	4
942100	-1819.15083173365	3	1	1
942200	-1823.89151982184	2	2	2
942300	-1816.08470037392	2	1	2
942400	-1853.27627404348	5	2	4
942500	-1827.8198260297	4	1	3
942600	-1818.1074005703	2	1	1
942700	-1818.12109980826	2	1	2
942800	-1820.95210820364	2	1	3
942900	-1817.46746825534	2	1	2
943000	-1827.33770510073	4	1	2
943100	-1831.07932408717	3	1	3
943200	-1837.66593454859	4	2	3
943300	-1825.8830972032	3	1	2
943400	-1844.13974486471	3	1	5
943500	-1816.43315865669	2	1	2
943600	-1813.09609150184	2	1	1
943700	-1822.09107652378	2	1	3
943800	-1827.14039684238	2	1	4
943900	-1826.06677196463	2	1	2
944000	-1857.23772826268	5	1	7
944100	-1832.88138305572	4	1	3
944200	-1836.37877030128	2	1	4
944300	-1823.30893837676	2	1	3
944400	-1833.2379821967	4	1	3
944500	-1838.41671988907	3	1	5
944600	-1828.45929966569	2	1	4
944700	-1822.87892653768	4	1	2
944800	-1826.17741034434	3	1	3
944900	-1820.02434136374	2	1	3
945000	-1820.40606973551	3	1	1
945100	-1824.15704638143	2	1	3
945200	-1824.69178397011	2	1	3
945300	-1819.06859623004	2	1	2
945400	-1816.64036347166	2	1	2
945500	-1814.13117233851	2	1	2
945600	-1832.44131407685	2	1	4
945700	-1821.77744417893	2	1	3
945800	-1819.96913701474	2	1	3
945900	-1829.27454435875	3	1	3
946000	-1831.34826510862	3	1	3
946100	-1829.49393310506	3	1	3
946200	-1821.21219709685	3	1	1
946300	-1829.37665223475	2	1	4
946400	-1819.76483267212	3	1	1
946500	-1815.13190263177	2	1	1
946600	-1838.92853682585	3	1	4
946700	-1818.47292388699	2	1	1
946800	-1822.3383924982	2	1	2
946900	-1821.11040518485	2	1	2
947000	-1829.7680620764	2	1	5
947100	-1833.33893228677	4	1	3
947200	-1834.80366106827	5	1	2
947300	-1829.10398430793	3	1	4
947400	-1846.1719504028	2	3	5
947500	-1829.39603011403	2	1	4
947600	-1823.72901848537	2	1	2
947700	-1842.49792593329	3	2	4
947800	-1839.04150874077	4	2	3
947900	-1836.84554011216	3	2	3
948000	-1825.32458711335	2	2	2
948100	-1828.46041380916	2	2	2
948200	-1832.50354996188	3	2	2
948300	-1843.58849269897	3	2	4
948400	-1836.98394980343	2	2	4
948500	-1835.62987017951	2	2	3
948600	-1823.57490240652	2	2	1
948700	-1826.03770019467	3	2	1
948800	-1852.27856030439	3	2	5
948900	-1831.46220676378	3	2	1
949000	-1821.82472377451	2	2	1
949100	-1823.00630858622	2	2	1
949200	-1827.19385072538	2	2	2
949300	-1822.0022247189	2	2	2
949400	-1828.87212791588	3	2	3
949500	-1827.8975774125	3	1	4
949600	-1833.3187857419	3	1	4
949700	-1829.1390112076	3	1	3
949800	-1826.12264665138	3	1	3
949900	-1820.51697451314	3	1	1
950000	-1826.98440164155	3	1	2
950100	-1823.13933423504	3	1	1
950200	-1818.92806719502	3	1	1
950300	-1824.47646976033	3	1	2
950400	-1825.36252553918	3	1	2
950500	-1832.34938812146	3	1	3
950600	-1822.25539857952	3	1	2
950700	-1828.80287806796	5	1	2
950800	-1830.1524058078	3	1	3
950900	-1844.26518995906	6	1	3
951000	-1832.49350395927	3	1	3
951100	-1818.79931577007	3	1	1
951200	-1835.54052586062	3	1	4
951300	-1825.34645535669	3	1	3
951400	-1824.50693348832	4	1	2
951500	-1829.47584677266	4	1	2
951600	-1831.15105388184	4	1	1
951700	-1827.05464458905	4	1	2
951800	-1825.23266016786	4	1	1
951900	-1825.56282859837	4	1	2
952000	-1830.18327622631	5	1	2
952100	-1836.26492263043	5	1	2
952200	-1840.0950683716	4	1	3
952300	-1825.33405059603	3	1	3
952400	-1822.46609925704	3	1	2
952500	-1833.70870677073	4	1	3
952600	-1828.208937156	4	1	2
952700	-1832.15371022934	5	1	2
952800	-1830.99388152523	5	1	3
952900	-1838.14429164082	6	1	2
953000	-1844.81513294747	8	1	1
953100	-1831.48626307744	5	1	1
953200	-1832.00652639785	5	1	0
953300	-1835.22562691409	5	1	2
953400	-1858.3214494426	6	1	5
953500	-1840.26524891062	6	1	2
953600	-1822.83266591039	3	1	3
953700	-1836.51334858266	3	1	5
953800	-1830.86297945984	3	1	3
953900	-1816.29627037582	3	1	1
954000	-1823.78260306946	4	1	1
954100	-1827.82658480169	4	1	3
954200	-1819.46799415962	3	1	2
954300	-1825.32801223648	3	1	2
954400	-1819.16108016885	3	1	1
954500	-1822.67198223703	2	1	1
954600	-1834.51785546907	3	2	3
954700	-1829.02054255101	2	2	2
954800	-1822.95369565243	2	2	1
954900	-1825.15214506998	2	2	2
955000	-1847.39068832755	4	2	5
955100	-1837.60581405213	3	2	3
955200	-1830.44319842177	2	2	3
955300	-1830.13021905271	3	2	3
955400	-1830.72711234264	2	2	2
955500	-1842.43304640655	4	2	3
955600	-1831.39160386306	2	2	3
955700	-1825.52619346908	2	2	2
955800	-1832.82457446621	2	2	4
955900	-1834.78734445058	4	2	3
956000	-1847.2186686651	3	2	6
956100	-1838.45169991801	3	2	4
956200	-1822.76520409031	2	2	2
956300	-1830.03782501709	3	2	1
956400	-1826.24255716259	3	2	1
956500	-1832.00965212941	4	2	2
956600	-1825.38711752888	3	2	1
956700	-1829.54790212458	3	2	1
956800	-1824.24170620029	2	2	2
956900	-1824.08918303354	2	2	2
957000	-1833.09713164987	3	2	3
957100	-1831.88186240491	3	2	3
957200	-1826.77301042099	3	2	2
957300	-1831.65676632309	2	2	2
957400	-1825.00089731099	2	2	1
957500	-1829.47971238034	2	2	3
957600	-1838.06275545017	2	2	4
957700	-1828.90558023446	2	2	3
957800	-1837.41825441199	2	2	4
957900	-1824.08224879826	2	2	2
958000	-1829.43482546805	3	2	2
958100	-1833.74769461603	2	2	3
958200	-1823.97324198636	2	2	1
958300	-1831.50284971469	2	2	3
958400	-1829.00943847323	3	2	2
958500	-1828.48018102138	2	2	2
